MONTH,DAY,HOUR,LOAD,DRYBULB,DEWPOINT,DATE
8,6,6,13895,69.5,57.7,8/6/2002
8,6,7,15043,67.7,56.2,8/6/2002
8,6,8,16544,67.3,55,8/6/2002
8,6,9,17460,67.6,54.1,8/6/2002
8,6,10,17905,68.1,51,8/6/2002
8,6,11,18130,69.1,48.3,8/6/2002
8,6,12,18160,69.3,48,8/6/2002
8,6,13,17983,70.8,46.1,8/6/2002
8,6,14,17959,71.2,44.8,8/6/2002
8,6,15,17824,71.7,45.1,8/6/2002
8,6,16,17607,71.6,45.6,8/6/2002
8,6,17,17459,72.5,45.9,8/6/2002
8,6,18,17149,72.3,46.4,8/6/2002
8,6,19,16596,70.9,47.7,8/6/2002
8,6,20,16138,69,49.2,8/6/2002
8,6,21,16419,66.8,49.6,8/6/2002
8,6,22,15705,64.5,50,8/6/2002
8,6,23,14122,63.1,50.5,8/6/2002
8,6,24,12617,62.2,50.8,8/6/2002
8,7,1,11524,62.3,50.9,8/7/2002
8,7,2,10925,61.7,51.1,8/7/2002
8,7,3,10626,61.1,51.1,8/7/2002
8,7,4,10505,60.3,50.7,8/7/2002
8,7,5,10665,59.6,50.5,8/7/2002
8,7,6,11377,58.3,50.3,8/7/2002
8,7,7,12773,58.3,50.4,8/7/2002
8,7,8,14589,60.5,51.3,8/7/2002
8,7,9,15770,63.6,51.2,8/7/2002
8,7,10,16546,66.8,51.3,8/7/2002
8,7,11,17105,69.3,51,8/7/2002
8,7,12,17401,71.6,50.6,8/7/2002
8,7,13,17504,73.6,49.2,8/7/2002
8,7,14,17696,75.2,49.2,8/7/2002
8,7,15,17711,76.2,47.6,8/7/2002
8,7,16,17602,76.9,47.7,8/7/2002
8,7,17,17567,77.2,47.5,8/7/2002
8,7,18,17356,77.6,47.5,8/7/2002
8,7,19,16850,77.3,47.1,8/7/2002
8,7,20,16405,75.7,47.2,8/7/2002
8,7,21,16725,72.1,48.7,8/7/2002
8,7,22,16022,68.7,49.5,8/7/2002
8,7,23,14419,68.4,49.6,8/7/2002
8,7,24,12855,66,49.9,8/7/2002
8,8,1,11693,63.9,50.4,8/8/2002
8,8,2,11047,62.7,50.5,8/8/2002
8,8,3,10709,61.4,50.7,8/8/2002
8,8,4,10535,60.3,51,8/8/2002
8,8,5,10685,59.8,51.3,8/8/2002
8,8,6,11421,59.5,51.7,8/8/2002
8,8,7,12790,58,51.2,8/8/2002
8,8,8,14664,60.7,52.4,8/8/2002
8,8,9,15963,64.7,52.4,8/8/2002
8,8,10,16823,68.2,52.7,8/8/2002
8,8,11,17420,71,52.4,8/8/2002
8,8,12,17727,73.5,51.9,8/8/2002
8,8,13,17802,73.7,51.4,8/8/2002
8,8,14,17957,75.3,50.9,8/8/2002
8,8,15,17937,76.4,48.9,8/8/2002
8,8,16,17827,76.4,50.4,8/8/2002
8,8,17,17750,75.8,50,8/8/2002
8,8,18,17480,75.8,49.8,8/8/2002
8,8,19,16985,76.4,48.8,8/8/2002
8,8,20,16513,74.5,50,8/8/2002
8,8,21,16808,70.9,52.3,8/8/2002
8,8,22,16130,69.1,51.1,8/8/2002
8,8,23,14510,68.3,50.5,8/8/2002
8,8,24,12932,65.9,49.5,8/8/2002
8,9,1,11749,64,48.5,8/9/2002
8,9,2,11099,62.9,48.9,8/9/2002
8,9,3,10731,61.5,48.8,8/9/2002
8,9,4,10573,60,48.7,8/9/2002
8,9,5,10681,58.3,48.2,8/9/2002
8,9,6,11319,58.5,48.2,8/9/2002
8,9,7,12593,57.9,48,8/9/2002
8,9,8,14451,60.6,49.3,8/9/2002
8,9,9,15860,64.8,50.2,8/9/2002
8,9,10,16837,68.6,51,8/9/2002
8,9,11,17496,72.3,50.3,8/9/2002
8,9,12,17800,75,50.2,8/9/2002
8,9,13,17910,76.9,49.6,8/9/2002
8,9,14,18078,77.4,49.2,8/9/2002
8,9,15,18086,78.1,49.8,8/9/2002
8,9,16,18007,78.7,49.5,8/9/2002
8,9,17,17908,79.6,49,8/9/2002
8,9,18,17604,78.8,50.2,8/9/2002
8,9,19,16986,77.5,51.1,8/9/2002
8,9,20,16480,75.8,52.4,8/9/2002
8,9,21,16627,72.3,54.3,8/9/2002
8,9,22,15977,70.7,53.6,8/9/2002
8,9,23,14608,68.9,53.2,8/9/2002
8,9,24,13118,67.6,54,8/9/2002
8,10,1,11972,66.4,54.8,8/10/2002
8,10,2,11259,65.3,54.5,8/10/2002
8,10,3,10810,63.3,54.5,8/10/2002
8,10,4,10560,61.9,54.2,8/10/2002
8,10,5,10515,62.3,54.9,8/10/2002
8,10,6,10703,61.5,54.5,8/10/2002
8,10,7,11151,61.4,54.3,8/10/2002
8,10,8,12338,63.5,54.8,8/10/2002
8,10,9,13825,67.3,55.5,8/10/2002
8,10,10,15034,70.6,54.8,8/10/2002
8,10,11,15812,74.6,55.1,8/10/2002
8,10,12,16277,77.9,56,8/10/2002
8,10,13,16554,79.8,56,8/10/2002
8,10,14,16674,81.8,55.7,8/10/2002
8,10,15,16797,83.1,55.4,8/10/2002
8,10,16,16953,84,55.2,8/10/2002
8,10,17,17219,83.1,56.9,8/10/2002
8,10,18,17285,83.2,57.1,8/10/2002
8,10,19,17018,83.8,56.1,8/10/2002
8,10,20,16654,81.9,57,8/10/2002
8,10,21,16987,78.5,59,8/10/2002
8,10,22,16438,75.3,59.2,8/10/2002
8,10,23,15211,72.7,60.5,8/10/2002
8,10,24,13817,71.3,60.4,8/10/2002
8,11,1,12652,69.6,59.8,8/11/2002
8,11,2,11872,68.2,59.7,8/11/2002
8,11,3,11370,67.7,59.5,8/11/2002
8,11,4,11055,66.7,59.6,8/11/2002
8,11,5,10891,65.4,59.8,8/11/2002
8,11,6,10893,64.6,59.6,8/11/2002
8,11,7,11018,64.7,60.3,8/11/2002
8,11,8,12011,65.5,60.6,8/11/2002
8,11,9,13481,69.6,61.5,8/11/2002
8,11,10,14854,73.6,61.9,8/11/2002
8,11,11,16012,77.4,61.4,8/11/2002
8,11,12,16985,80.8,61.4,8/11/2002
8,11,13,17709,82.9,62.2,8/11/2002
8,11,14,18099,85.2,61.7,8/11/2002
8,11,15,18357,86.5,59.9,8/11/2002
8,11,16,18654,88,59.1,8/11/2002
8,11,17,18949,89,58.2,8/11/2002
8,11,18,19111,88.5,59.3,8/11/2002
8,11,19,18856,86.7,60.9,8/11/2002
8,11,20,18495,84,61.9,8/11/2002
8,11,21,18918,80,62.7,8/11/2002
8,11,22,18196,76.7,63.2,8/11/2002
8,11,23,16587,74.4,64.1,8/11/2002
8,11,24,14983,73.1,64.7,8/11/2002
8,12,1,13793,71.5,64.5,8/12/2002
8,12,2,13057,70.5,63.6,8/12/2002
8,12,3,12616,69.5,63.7,8/12/2002
8,12,4,12360,69,63,8/12/2002
8,12,5,12441,68.3,62.6,8/12/2002
8,12,6,13138,68,62.6,8/12/2002
8,12,7,14530,67.5,62.3,8/12/2002
8,12,8,16620,68.4,63,8/12/2002
8,12,9,18392,71.7,63.5,8/12/2002
8,12,10,19740,74.8,64.4,8/12/2002
8,12,11,20985,79.1,65.1,8/12/2002
8,12,12,22004,82.9,65.1,8/12/2002
8,12,13,22725,85.4,64.6,8/12/2002
8,12,14,23334,88.1,64.9,8/12/2002
8,12,15,23603,88.4,65,8/12/2002
8,12,16,23726,88.9,63,8/12/2002
8,12,17,23724,89.1,63,8/12/2002
8,12,18,23438,88.6,63.2,8/12/2002
8,12,19,22770,87.7,63.7,8/12/2002
8,12,20,22097,85.7,64.4,8/12/2002
8,12,21,22155,82.7,65,8/12/2002
8,12,22,20932,79.6,65.1,8/12/2002
8,12,23,18816,77.3,65.6,8/12/2002
8,12,24,16802,75.7,66.4,8/12/2002
8,13,1,15350,74.3,66.6,8/13/2002
8,13,2,14433,73.1,66.7,8/13/2002
8,13,3,13916,72.7,66.9,8/13/2002
8,13,4,13600,71.4,66,8/13/2002
8,13,5,13618,70.4,65.7,8/13/2002
8,13,6,14273,69.9,64.9,8/13/2002
8,13,7,15690,69.9,64.7,8/13/2002
8,13,8,17735,71.5,65.9,8/13/2002
8,13,9,19508,75.6,66.3,8/13/2002
8,13,10,20976,79.1,67.1,8/13/2002
8,13,11,22407,82.9,67.2,8/13/2002
8,13,12,23460,85.7,68.2,8/13/2002
8,13,13,24155,88.1,67.3,8/13/2002
8,13,14,24700,90.9,66.9,8/13/2002
8,13,15,24838,90.9,65.8,8/13/2002
8,13,16,24735,91.7,64.8,8/13/2002
8,13,17,24532,92,63.8,8/13/2002
8,13,18,24153,91.1,64.9,8/13/2002
8,13,19,23505,88.8,66.2,8/13/2002
8,13,20,22995,86.6,67.6,8/13/2002
8,13,21,23092,84.3,67.9,8/13/2002
8,13,22,21895,81.9,67.7,8/13/2002
8,13,23,19770,79.8,68.4,8/13/2002
8,13,24,17751,77.8,68.5,8/13/2002
8,14,1,16266,77.1,68.3,8/14/2002
8,14,2,15319,76.6,68.1,8/14/2002
8,14,3,14763,74.9,67.8,8/14/2002
8,14,4,14394,74.2,67.2,8/14/2002
8,14,5,14410,73.2,67.2,8/14/2002
8,14,6,15063,71.9,66.9,8/14/2002
8,14,7,16520,71.6,66.3,8/14/2002
8,14,8,18570,72.8,67,8/14/2002
8,14,9,20307,75.7,67.9,8/14/2002
8,14,10,21764,79.4,68.6,8/14/2002
8,14,11,23077,83.5,68.6,8/14/2002
8,14,12,24104,87.2,68.5,8/14/2002
8,14,13,24760,90.3,68.7,8/14/2002
8,14,14,25219,92.9,66.8,8/14/2002
8,14,15,25348,93.5,65.4,8/14/2002
8,14,16,25277,95.3,63.3,8/14/2002
8,14,17,25154,95.2,63.1,8/14/2002
8,14,18,24605,93.8,64.8,8/14/2002
8,14,19,23861,91,67.9,8/14/2002
8,14,20,23349,87.4,68.3,8/14/2002
8,14,21,23404,84,67.6,8/14/2002
8,14,22,22226,81.1,67.5,8/14/2002
8,14,23,20073,79.4,67.3,8/14/2002
8,14,24,17991,78.4,66.9,8/14/2002
8,15,1,16454,77.4,67.1,8/15/2002
8,15,2,15442,75.6,67,8/15/2002
8,15,3,14862,75.2,66.8,8/15/2002
8,15,4,14528,74.1,66.3,8/15/2002
8,15,5,14547,72.9,66.3,8/15/2002
8,15,6,15245,71.9,66.6,8/15/2002
8,15,7,16666,71.4,67.1,8/15/2002
8,15,8,18665,72.1,67.8,8/15/2002
8,15,9,20188,74.4,68.7,8/15/2002
8,15,10,21415,77,68.9,8/15/2002
8,15,11,22515,80.6,69.1,8/15/2002
8,15,12,23330,83.2,68.5,8/15/2002
8,15,13,23847,86.4,67.7,8/15/2002
8,15,14,24356,87.9,68.2,8/15/2002
8,15,15,24583,89.8,67.8,8/15/2002
8,15,16,24603,89.9,67.6,8/15/2002
8,15,17,24464,90,69,8/15/2002
8,15,18,23979,87.8,69.3,8/15/2002
8,15,19,23219,85.7,69.5,8/15/2002
8,15,20,22632,83.3,69.4,8/15/2002
8,15,21,22779,80.7,68.8,8/15/2002
8,15,22,21706,79.1,69.3,8/15/2002
8,15,23,19741,77.8,69.5,8/15/2002
8,15,24,17814,77.2,69.8,8/15/2002
8,16,1,16415,76.6,70.3,8/16/2002
8,16,2,15570,76,70.5,8/16/2002
8,16,3,15089,76.1,71,8/16/2002
8,16,4,14876,76,71.2,8/16/2002
8,16,5,15022,75.7,71.7,8/16/2002
8,16,6,15828,75.8,71.7,8/16/2002
8,16,7,17328,75.2,71.8,8/16/2002
8,16,8,19151,75.5,71.9,8/16/2002
8,16,9,20546,76.4,72.9,8/16/2002
8,16,10,21721,77.9,73.3,8/16/2002
8,16,11,22870,80.6,73,8/16/2002
8,16,12,23692,83.7,73,8/16/2002
8,16,13,24145,87,72.8,8/16/2002
8,16,14,24445,89.2,71.9,8/16/2002
8,16,15,24506,89.6,71.4,8/16/2002
8,16,16,24315,90.9,70.8,8/16/2002
8,16,17,23967,91,69.6,8/16/2002
8,16,18,23263,88.6,70.6,8/16/2002
8,16,19,22392,86,72.5,8/16/2002
8,16,20,21840,84.7,70.8,8/16/2002
8,16,21,21664,81.7,70.2,8/16/2002
8,16,22,20608,80.9,68.8,8/16/2002
8,16,23,18999,80.1,68.5,8/16/2002
8,16,24,17290,78.2,68.6,8/16/2002
8,17,1,15869,77.6,69.5,8/17/2002
8,17,2,14983,76.6,69.3,8/17/2002
8,17,3,14386,75.6,69.5,8/17/2002
8,17,4,14003,75,69.2,8/17/2002
8,17,5,13829,74.2,69,8/17/2002
8,17,6,13957,72.5,68.6,8/17/2002
8,17,7,14375,72.7,68,8/17/2002
8,17,8,15743,73.8,68.3,8/17/2002
8,17,9,17641,77.2,68.2,8/17/2002
8,17,10,19225,80.8,67.9,8/17/2002
8,17,11,20317,82.8,66.9,8/17/2002
8,17,12,20916,84.7,66.7,8/17/2002
8,17,13,21141,86.3,65,8/17/2002
8,17,14,21278,87.9,64.2,8/17/2002
8,17,15,21348,89.8,61.6,8/17/2002
8,17,16,21388,90.9,61.1,8/17/2002
8,17,17,21385,91.4,60.7,8/17/2002
8,17,18,21206,91.3,59.9,8/17/2002
8,17,19,20637,89.1,60.6,8/17/2002
8,17,20,20149,87.3,59.8,8/17/2002
8,17,21,20354,83.4,61.5,8/17/2002
8,17,22,19508,80.7,63.5,8/17/2002
8,17,23,18038,79.4,63.9,8/17/2002
8,17,24,16471,78.5,64.1,8/17/2002
8,18,1,15093,77.3,65.2,8/18/2002
8,18,2,14258,75.7,65.9,8/18/2002
8,18,3,13674,75.4,66,8/18/2002
8,18,4,13292,74.2,66.5,8/18/2002
8,18,5,13119,73.5,66.8,8/18/2002
8,18,6,13176,73.3,67.3,8/18/2002
8,18,7,13345,72.7,67.7,8/18/2002
8,18,8,14155,73.2,67.9,8/18/2002
8,18,9,15581,74.8,68.5,8/18/2002
8,18,10,17158,77.4,69.1,8/18/2002
8,18,11,18621,81.9,70.3,8/18/2002
8,18,12,19770,85.5,71,8/18/2002
8,18,13,20546,87.8,70.8,8/18/2002
8,18,14,20901,89.3,71.4,8/18/2002
8,18,15,21060,91.9,69.2,8/18/2002
8,18,16,21198,92.4,69.2,8/18/2002
8,18,17,21381,90.8,70.1,8/18/2002
8,18,18,21452,90.5,71.4,8/18/2002
8,18,19,21132,89.3,72.1,8/18/2002
8,18,20,20905,87.4,71.2,8/18/2002
8,18,21,21357,84.4,71.1,8/18/2002
8,18,22,20448,82.2,70.5,8/18/2002
8,18,23,18751,81.1,70.3,8/18/2002
8,18,24,17054,80,70.1,8/18/2002
8,19,1,15793,77.3,69.7,8/19/2002
8,19,2,14991,77.1,69.6,8/19/2002
8,19,3,14495,77,69.6,8/19/2002
8,19,4,14185,76.7,68.4,8/19/2002
8,19,5,14202,74.5,67.1,8/19/2002
8,19,6,14820,74,64.7,8/19/2002
8,19,7,16093,72.6,63,8/19/2002
8,19,8,17927,72.8,59.4,8/19/2002
8,19,9,19468,74.6,57.4,8/19/2002
8,19,10,20602,76.9,56.3,8/19/2002
8,19,11,21507,79.3,55.9,8/19/2002
8,19,12,22185,81.4,62.1,8/19/2002
8,19,13,22693,83.1,55.8,8/19/2002
8,19,14,23189,84.9,54.8,8/19/2002
8,19,15,23338,86,56.1,8/19/2002
8,19,16,23303,85.9,56.8,8/19/2002
8,19,17,23245,86.3,56.3,8/19/2002
8,19,18,22873,85,55.8,8/19/2002
8,19,19,22054,83.6,56.3,8/19/2002
8,19,20,21399,81.3,57.3,8/19/2002
8,19,21,21430,77.8,57.7,8/19/2002
8,19,22,20062,74.2,58.6,8/19/2002
8,19,23,17983,72.8,59.2,8/19/2002
8,19,24,15991,71,59.5,8/19/2002
8,20,1,14580,71.8,58.8,8/20/2002
8,20,2,13715,68.9,59.8,8/20/2002
8,20,3,13249,69.5,58.6,8/20/2002
8,20,4,13000,70.9,57.2,8/20/2002
8,20,5,13074,70.8,57.4,8/20/2002
8,20,6,13811,66.7,58.5,8/20/2002
8,20,7,15180,66.1,60.3,8/20/2002
8,20,8,16620,65,60.8,8/20/2002
8,20,9,17568,64.8,61.9,8/20/2002
8,20,10,18151,65.2,62.2,8/20/2002
8,20,11,18566,65.8,61.9,8/20/2002
8,20,12,18843,68.2,62.5,8/20/2002
8,20,13,18964,70.6,61.7,8/20/2002
8,20,14,19169,73.4,61.5,8/20/2002
8,20,15,19180,74,60.5,8/20/2002
8,20,16,19051,76,60.2,8/20/2002
8,20,17,19010,76.6,60,8/20/2002
8,20,18,18760,76.5,59.5,8/20/2002
8,20,19,18175,75.6,59.5,8/20/2002
8,20,20,17817,73.4,59.8,8/20/2002
8,20,21,18105,71.8,60.2,8/20/2002
8,20,22,17071,69.1,59.5,8/20/2002
8,20,23,15352,68.4,57.2,8/20/2002
8,20,24,13649,66.9,56.7,8/20/2002
8,21,1,12470,66.2,56.1,8/21/2002
8,21,2,11753,65,56.1,8/21/2002
8,21,3,11335,64.5,55,8/21/2002
8,21,4,11105,63,54.2,8/21/2002
8,21,5,11302,61.9,53.2,8/21/2002
8,21,6,12085,61.2,52.5,8/21/2002
8,21,7,13398,60.8,52.4,8/21/2002
8,21,8,15141,62.2,52.5,8/21/2002
8,21,9,16477,65.9,53.4,8/21/2002
8,21,10,17368,69.6,52.8,8/21/2002
8,21,11,18071,72.6,52.7,8/21/2002
8,21,12,18485,74.9,53.4,8/21/2002
8,21,13,18704,76.7,52.2,8/21/2002
8,21,14,19012,77.5,52.2,8/21/2002
8,21,15,19146,78.3,51.5,8/21/2002
8,21,16,19182,78.3,50.5,8/21/2002
8,21,17,19100,78.3,51.7,8/21/2002
8,21,18,18769,78.5,50.7,8/21/2002
8,21,19,18120,77.5,51.9,8/21/2002
8,21,20,17699,75.3,53.6,8/21/2002
8,21,21,17905,72.3,55.5,8/21/2002
8,21,22,16868,69.8,56.5,8/21/2002
8,21,23,15163,68.3,57.7,8/21/2002
8,21,24,13566,67.9,57.5,8/21/2002
8,22,1,12369,65.9,57.3,8/22/2002
8,22,2,11654,64.7,58.1,8/22/2002
8,22,3,11292,62.6,58.3,8/22/2002
8,22,4,11131,62.9,58.9,8/22/2002
8,22,5,11300,62.3,59,8/22/2002
8,22,6,12084,61.6,58.7,8/22/2002
8,22,7,13505,62,59.2,8/22/2002
8,22,8,15292,62.9,60.2,8/22/2002
8,22,9,16716,66.2,61.1,8/22/2002
8,22,10,17758,70.6,61.4,8/22/2002
8,22,11,18528,73.7,60.7,8/22/2002
8,22,12,18961,77.9,59.1,8/22/2002
8,22,13,19215,79.9,58.6,8/22/2002
8,22,14,19479,80,59.3,8/22/2002
8,22,15,19472,80.4,59.8,8/22/2002
8,22,16,19250,80.7,60.3,8/22/2002
8,22,17,18963,79.6,60.3,8/22/2002
8,22,18,18625,77.8,60.5,8/22/2002
8,22,19,18224,76.5,61.3,8/22/2002
8,22,20,18194,74,62.3,8/22/2002
8,22,21,18107,72.6,63,8/22/2002
8,22,22,17166,70.8,63.6,8/22/2002
8,22,23,15602,70,64,8/22/2002
8,22,24,14109,68.7,64.8,8/22/2002
8,23,1,13036,68.5,65.7,8/23/2002
8,23,2,12381,68.9,65.9,8/23/2002
8,23,3,12047,68.9,66.4,8/23/2002
8,23,4,11906,68.8,66.3,8/23/2002
8,23,5,12092,68.6,66.1,8/23/2002
8,23,6,12950,68.4,65.7,8/23/2002
8,23,7,14426,67.9,64.8,8/23/2002
8,23,8,16021,67.2,63.8,8/23/2002
8,23,9,17111,66.9,62.3,8/23/2002
8,23,10,17711,66.6,60.7,8/23/2002
8,23,11,17997,66.3,60,8/23/2002
8,23,12,18037,67.7,58.6,8/23/2002
8,23,13,17854,69.1,57.3,8/23/2002
8,23,14,17821,70.3,56.8,8/23/2002
8,23,15,17682,71.7,56.1,8/23/2002
8,23,16,17469,73.6,54.5,8/23/2002
8,23,17,17266,72.9,54.9,8/23/2002
8,23,18,16835,72.7,54.8,8/23/2002
8,23,19,16258,71.3,54.5,8/23/2002
8,23,20,16018,69.4,54.8,8/23/2002
8,23,21,16217,66.8,54.1,8/23/2002
8,23,22,15373,64.8,53.6,8/23/2002
8,23,23,14004,63.3,53.3,8/23/2002
8,23,24,12529,62.7,52.5,8/23/2002
8,24,1,11422,59.8,52.9,8/24/2002
8,24,2,10757,58.8,52.4,8/24/2002
8,24,3,10366,57.8,51.9,8/24/2002
8,24,4,10144,57.9,50.5,8/24/2002
8,24,5,10121,57.6,50.7,8/24/2002
8,24,6,10406,58.1,50.6,8/24/2002
8,24,7,10877,57.8,50.7,8/24/2002
8,24,8,11880,58.7,52,8/24/2002
8,24,9,13123,60.2,53.9,8/24/2002
8,24,10,14037,61.7,54,8/24/2002
8,24,11,14529,63.1,54.2,8/24/2002
8,24,12,14601,64.2,55,8/24/2002
8,24,13,14442,65.5,54.5,8/24/2002
8,24,14,14180,65.4,54.9,8/24/2002
8,24,15,13921,65.4,55,8/24/2002
8,24,16,13746,65.6,55.5,8/24/2002
8,24,17,13772,65.2,56.1,8/24/2002
8,24,18,13953,65.3,56.8,8/24/2002
8,24,19,14081,63.3,57.4,8/24/2002
8,24,20,14330,62.2,57.9,8/24/2002
8,24,21,14323,60.8,58.3,8/24/2002
8,24,22,13703,59.4,57.5,8/24/2002
8,24,23,12679,58.2,56.5,8/24/2002
8,24,24,11557,57.9,56.1,8/24/2002
8,25,1,10640,57.5,56,8/25/2002
8,25,2,10063,57.5,55.9,8/25/2002
8,25,3,9751,57.3,56,8/25/2002
8,25,4,9560,57.3,55.6,8/25/2002
8,25,5,9534,57.3,55.7,8/25/2002
8,25,6,9668,57.3,55.7,8/25/2002
8,25,7,9869,57.5,55.7,8/25/2002
8,25,8,10613,57.5,55.4,8/25/2002
8,25,9,11805,59.5,55.7,8/25/2002
8,25,10,12824,62.5,56.9,8/25/2002
8,25,11,13574,66.1,57.8,8/25/2002
8,25,12,14055,69.5,59,8/25/2002
8,25,13,14268,72.4,59.8,8/25/2002
8,25,14,14345,74.9,58.4,8/25/2002
8,25,15,14366,76.5,57.2,8/25/2002
8,25,16,14484,77.3,57.3,8/25/2002
8,25,17,14763,78.2,57.3,8/25/2002
8,25,18,15003,77.3,58.3,8/25/2002
8,25,19,14963,78.3,56.3,8/25/2002
8,25,20,15145,75.2,57.7,8/25/2002
8,25,21,15723,71.1,59.2,8/25/2002
8,25,22,14969,69.9,58.5,8/25/2002
8,25,23,13584,67.3,59.1,8/25/2002
8,25,24,12283,66.5,58.6,8/25/2002
8,26,1,11329,66,57.5,8/26/2002
8,26,2,10785,65.1,56.8,8/26/2002
8,26,3,10521,63.9,57.1,8/26/2002
8,26,4,10415,62.2,57.1,8/26/2002
8,26,5,10608,60.8,56,8/26/2002
8,26,6,11444,59.7,55.5,8/26/2002
8,26,7,12867,58.9,55.2,8/26/2002
8,26,8,14659,59.8,55.5,8/26/2002
8,26,9,16059,64,57.3,8/26/2002
8,26,10,17043,68.6,57.5,8/26/2002
8,26,11,17829,72.3,57.2,8/26/2002
8,26,12,18332,75.1,56.1,8/26/2002
8,26,13,18574,76.5,55.2,8/26/2002
8,26,14,18845,78.6,56.2,8/26/2002
8,26,15,18923,79.8,55.1,8/26/2002
8,26,16,18825,79.7,54.8,8/26/2002
8,26,17,18659,79.3,53.7,8/26/2002
8,26,18,18318,78.9,54.6,8/26/2002
8,26,19,17842,78.6,55.2,8/26/2002
8,26,20,17853,76.9,56.9,8/26/2002
8,26,21,18049,73.8,58.5,8/26/2002
8,26,22,16919,71.6,60.9,8/26/2002
8,26,23,15185,70.3,60.5,8/26/2002
8,26,24,13544,69,59.1,8/26/2002
8,27,1,12388,67.4,58.8,8/27/2002
8,27,2,11705,66.7,58.9,8/27/2002
8,27,3,11304,65.8,58.7,8/27/2002
8,27,4,11128,65.1,58.4,8/27/2002
8,27,5,11255,63.2,57.9,8/27/2002
8,27,6,12097,63.3,57.7,8/27/2002
8,27,7,13592,63.3,57.4,8/27/2002
8,27,8,15279,64.1,57.7,8/27/2002
8,27,9,16514,67.4,58.5,8/27/2002
8,27,10,17463,70.8,58.8,8/27/2002
8,27,11,18233,74.7,58.8,8/27/2002
8,27,12,18693,77,57.9,8/27/2002
8,27,13,18892,78.4,57.3,8/27/2002
8,27,14,19132,79,56.6,8/27/2002
8,27,15,19137,79.4,55.9,8/27/2002
8,27,16,19011,79.8,55.1,8/27/2002
8,27,17,18835,79.3,54.7,8/27/2002
8,27,18,18440,78.2,54.5,8/27/2002
8,27,19,17807,76.4,56.5,8/27/2002
8,27,20,17822,73.5,56.5,8/27/2002
8,27,21,17965,70.6,54.7,8/27/2002
8,27,22,16717,69,54.1,8/27/2002
8,27,23,14897,68,53.7,8/27/2002
8,27,24,13255,67.4,52.2,8/27/2002
8,28,1,12150,65.2,52.3,8/28/2002
8,28,2,11485,64.3,51.9,8/28/2002
8,28,3,11093,63.6,50.7,8/28/2002
8,28,4,10910,62.5,50.3,8/28/2002
8,28,5,11042,61.1,49.9,8/28/2002
8,28,6,11937,60.3,49.7,8/28/2002
8,28,7,13570,59.4,50,8/28/2002
8,28,8,15048,59.9,50.4,8/28/2002
8,28,9,15930,60.9,50.6,8/28/2002
8,28,10,16579,63.3,51,8/28/2002
8,28,11,17056,64.8,51.1,8/28/2002
8,28,12,17272,67,51.4,8/28/2002
8,28,13,17295,68,51.4,8/28/2002
8,28,14,17354,70,52,8/28/2002
8,28,15,17306,70.1,52.3,8/28/2002
8,28,16,17123,70.9,51.9,8/28/2002
8,28,17,16936,70.3,52.5,8/28/2002
8,28,18,16646,69.7,51.9,8/28/2002
8,28,19,16325,68,51.9,8/28/2002
8,28,20,16589,66.6,52.1,8/28/2002
8,28,21,16596,65,52.7,8/28/2002
8,28,22,15524,64,53.3,8/28/2002
8,28,23,13887,62.9,53.4,8/28/2002
8,28,24,12385,62.2,53.1,8/28/2002
8,29,1,11323,61.1,53.8,8/29/2002
8,29,2,10758,60.8,53.9,8/29/2002
8,29,3,10502,60.3,54.1,8/29/2002
8,29,4,10417,60.3,53.7,8/29/2002
8,29,5,10614,59.9,55,8/29/2002
8,29,6,11561,59.5,55.2,8/29/2002
8,29,7,13402,59.3,55.7,8/29/2002
8,29,8,14969,59.5,56.5,8/29/2002
8,29,9,15907,59.9,57.1,8/29/2002
8,29,10,16501,60.8,57.1,8/29/2002
8,29,11,16878,61.4,57.9,8/29/2002
8,29,12,16915,61.4,56.7,8/29/2002
8,29,13,16813,60.7,56.6,8/29/2002
8,29,14,16726,60.6,56.8,8/29/2002
8,29,15,16584,60.6,57.6,8/29/2002
8,29,16,16357,60.5,57.8,8/29/2002
8,29,17,16360,59.9,57.5,8/29/2002
8,29,18,16411,60.1,57.9,8/29/2002
8,29,19,16291,59.4,58,8/29/2002
8,29,20,16362,59.7,58.5,8/29/2002
8,29,21,16062,59.7,58.1,8/29/2002
8,29,22,14999,59.1,57.9,8/29/2002
8,29,23,13482,58.8,57.2,8/29/2002
8,29,24,12073,58.2,57.2,8/29/2002
8,30,1,11039,58,56.8,8/30/2002
8,30,2,10465,58,56.6,8/30/2002
8,30,3,10169,57.9,56.6,8/30/2002
8,30,4,10060,57.7,56.4,8/30/2002
8,30,5,10215,57.8,56.1,8/30/2002
8,30,6,11078,57.8,56.4,8/30/2002
8,30,7,12783,57.6,56.2,8/30/2002
8,30,8,14350,57.7,56.3,8/30/2002
8,30,9,15375,58.3,56.7,8/30/2002
8,30,10,16028,59.5,57.4,8/30/2002
8,30,11,16432,60.6,57.9,8/30/2002
8,30,12,16539,62.5,57.8,8/30/2002
8,30,13,16474,64.7,58.2,8/30/2002
8,30,14,16479,66.9,58.4,8/30/2002
8,30,15,16397,68.8,58.8,8/30/2002
8,30,16,16257,70.3,58.9,8/30/2002
8,30,17,16162,72.1,59.2,8/30/2002
8,30,18,15940,72.3,58.8,8/30/2002
8,30,19,15559,72.2,59.2,8/30/2002
